symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
KMT2A,GO:0035097;GO:0071339,histone methyltransferase complex;MLL1 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15960975;PMID:19556245;PMID:23508102,Q03164,ComplexPortal;GO_Central;UniProt,4
KMT2B,GO:0035097;GO:0044665,histone methyltransferase complex;MLL1/2 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:17500065;PMID:23508102,Q9UMN6,ComplexPortal;GO_Central;MGI,3
KMT2C,GO:0035097;GO:0044666,histone methyltransferase complex;MLL3/4 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:17500065;PMID:23508102,Q8NEZ4,ComplexPortal;GO_Central;MGI;UniProt,4
KMT2D,GO:0044666,MLL3/4 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:17500065;PMID:23508102,O14686,ComplexPortal;GO_Central;UniProt,3
KMT2E,GO:0034967;GO:0070210,Rpd3L-Expanded complex;Set3 complex,IBA,ECO:0000318,GO_REF:0000033,Q8IZD2,GO_Central,2
KPNA1,GO:0005643,nuclear pore,TAS,ECO:0000304,PMID:8052633,P52294,PINC,1
KPNA2,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:7635189,P52292,UniProt,1
KPNA3,GO:0005643,nuclear pore,TAS,ECO:0000304,PMID:9154134,O00505,PINC,1
KPNA4,GO:0005643,nuclear pore,IDA,ECO:0000314,PMID:10100610,O00629,UniProt,1
KPNB1,GO:0005635;GO:0005643;GO:0031965,nuclear envelope;nuclear membrane;nuclear pore,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:22701565;PMID:7627554,J3KTM9;J3QKQ5;J3QR48;J3QRG4;Q14974,HPA;PINC;UniProt,7
KRR1,GO:0032040,small-subunit processome,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:34516797,Q13601,ComplexPortal;GO_Central;UniProt,3
L3MBTL1,GO:0061793,chromatin lock complex,IPI,ECO:0000353,PMID:17540172,Q9Y468,ComplexPortal,1
L3MBTL2,GO:0035102,PRC1 complex,NAS,ECO:0005547,PMID:22325352,Q969R5,ComplexPortal,1
LARP7,GO:0120259,7SK snRNP,IDA,ECO:0000314,PMID:18249148;PMID:18483487;PMID:28431135,Q4G0J3,FlyBase,3
LAS1L,GO:0071339,MLL1 complex,IDA,ECO:0000314,PMID:15960975,Q9Y4W2,UniProt,1
LAT,GO:0008180,COP9 signalosome,ISS,ECO:0000250,GO_REF:0000024,O43561,UniProt,1
LBR,GO:0005635;GO:0005637;GO:0031965,nuclear envelope;nuclear inner membrane;nuclear membrane,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:32694168;PMID:8157662;Reactome:R-HSA-194674;Reactome:R-HSA-9018594;Reactome:R-HSA-9624798;Reactome:R-HSA-9624800,C9JES9;C9JXK0;Q14739,GO_Central;HPA;PINC;Reactome;UniProt,10
LCOR,GO:0035098,ESC/E(Z) complex,NAS,ECO:0005547,PMID:35800061,Q96JN0,ComplexPortal,1
LDB1,GO:1990907,beta-catenin-TCF complex,IDA,ECO:0000314,PMID:28296634,Q86U70,FlyBase,1
LEF1,GO:1990907,beta-catenin-TCF complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:18936100;PMID:20123964,Q9UJU2,ComplexPortal;GO_Central;ParkinsonsUK-UCL,3
LEMD2,GO:0005635;GO:0005637;GO:0031965,nuclear envelope;nuclear inner membrane;nuclear membrane,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:16339967;PMID:28242692;Reactome:R-HSA-9668335;Reactome:R-HSA-9668389;Reactome:R-HSA-9668395;Reactome:R-HSA-9668398;Reactome:R-HSA-9668405;Reactome:R-HSA-9668415;Reactome:R-HSA-9668419,D6R958;H0Y8H8;H0Y9B7;H7C2Z0;Q8NC56,ARUK-UCL;GO_Central;HPA;MGI;Reactome,16
LEMD3,GO:0005637;GO:0031965,nuclear inner membrane;nuclear membrane,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;PMID:10671519;PMID:15647271,Q9Y2U8,HPA;PINC;UniProt,3
LEO1,GO:0016593,Cdc73/Paf1 complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:16307923;PMID:18987311;PMID:20178742,Q8WVC0,ComplexPortal;UniProt,4
LIG3,GO:0070421,DNA ligase III-XRCC1 complex,NAS,ECO:0005547,PMID:33087283,P49916,ComplexPortal,1
LIG4,GO:0005958;GO:0032807,DNA ligase IV complex;DNA-dependent protein kinase-DNA ligase 4 complex,IBA;IDA;IMP;IPI;ISS,ECO:0000250;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000024;GO_REF:0000033;PMID:15194694;PMID:19332554;PMID:34352203;PMID:9809069,P49917,ComplexPortal;GO_Central;MGI;UniProt,7
LIN37,GO:0031523;GO:0070176;GO:0090575,DRM complex;Myb complex;RNA polymerase II transcription regulator complex,IBA;NAS,ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:22391450;PMID:23842645,Q96GY3,ComplexPortal;GO_Central,3
LIN52,GO:0070176;GO:0090575,DRM complex;RNA polymerase II transcription regulator complex,NAS,ECO:0005547,PMID:22391450;PMID:23842645,Q52LA3,ComplexPortal,2
LIN54,GO:0070176;GO:0090571;GO:0090575,DRM complex;RNA polymerase II transcription regulator complex;RNA polymerase II transcription repressor complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:22391450;PMID:23842645;PMID:27465258,Q6MZP7,ARUK-UCL;ComplexPortal,3
LIN9,GO:0070176;GO:0090575,DRM complex;RNA polymerase II transcription regulator complex,NAS,ECO:0005547,PMID:22391450;PMID:23842645,Q5TKA1,ComplexPortal,2
LINC02218,GO:0005669,transcription factor TFIID complex,IBA,ECO:0000318,GO_REF:0000033,A0A1W2PRN6,GO_Central,1
LMNA,GO:0005635;GO:0005652;GO:0031965,nuclear envelope;nuclear lamina;nuclear membrane,HDA;IBA;IDA;IMP;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0007005,GO_REF:0000033;PMID:16791210;PMID:18606848;PMID:21610090;PMID:2188730;PMID:2344612;PMID:24741066;PMID:27534416;PMID:31548606;PMID:32175648;PMID:37788673;PMID:37832547;Reactome:R-HSA-1791128;Reactome:R-HSA-264865,P02545,CAFA;GO_Central;MGI;Reactome;UniProt,15
LMNB1,GO:0005635;GO:0005652;GO:0031965,nuclear envelope;nuclear lamina;nuclear membrane,HDA;IBA;IDA;IMP;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0007005,GO_REF:0000033;GO_REF:0000052;PMID:16791210;PMID:21610090;PMID:32910914;Reactome:R-HSA-264871,A0A0D9SFY5;E9PBF6;P20700,GO_Central;HPA;Reactome;UniProt,8
LMNB2,GO:0005652;GO:0031965,nuclear lamina;nuclear membrane,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q03252,GO_Central;HPA,2
LMNTD1,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,Q8N9Z9,GO_Central,1
LMNTD2,GO:0005638,lamin filament,IBA,ECO:0000318,GO_REF:0000033,Q8IXW0,GO_Central,1
LMO7,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:17067998,Q8WWI1,UniProt,1
LPIN1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,ISS;TAS,ECO:0000250;ECO:0000304,GO_REF:0000024;Reactome:R-HSA-4419948;Reactome:R-HSA-5195402;Reactome:R-HSA-5221130,Q14693,Reactome;UniProt,4
LRIF1,GO:0001740,Barr body,IDA,ECO:0000314,PMID:23542155,Q5T3J3,UniProt,1
LRPPRC,GO:0000794,condensed nuclear chromosome,IDA,ECO:0000314,PMID:12762840,P42704,HGNC-UCL,1
LRWD1,GO:0005664,nuclear origin of replication recognition complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:20932478;PMID:21029866,Q9UFC0,GO_Central;UniProt,3
LSM10,GO:0005683,U7 snRNP,IDA;NAS,ECO:0000314;ECO:0005547,PMID:11574479;PMID:15526162,Q969L4,ComplexPortal;UniProt,2
LSM11,GO:0005683;GO:0005697;GO:0071204,histone pre-mRNA 3'end processing complex;telomerase holoenzyme complex;U7 snRNP,IBA;IDA;ISS;NAS,ECO:0000250;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000024;GO_REF:0000033;PMID:11574479;PMID:15526162;PMID:18082603,P83369,BHF-UCL;ComplexPortal;GO_Central;UniProt,6
LSM2,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IPI;ISO;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10523320;PMID:10545122;PMID:11971955;PMID:11991638;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,Q9Y333,ComplexPortal;GO_Central;MGI;UniProt,22
LSM3,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IPI;ISO;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10369684;PMID:10523320;PMID:10545122;PMID:11971955;PMID:11991638;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,P62310,ComplexPortal;GO_Central;MGI;UniProt,23
LSM4,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011;GO:0097526,precatalytic spliceosome;spliceosomal complex;spliceosomal tri-snRNP complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IPI;ISO;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10369684;PMID:10545122;PMID:11971955;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,Q9Y4Z0,ComplexPortal;GO_Central;PINC;UniProt,19
LSM5,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011,precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IPI;ISO;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10545122;PMID:11971955;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,Q9Y4Y9,ComplexPortal;GO_Central;UniProt,18
LSM6,GO:0005681;GO:0005688;GO:0005691;GO:0030532;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011,precatalytic spliceosome;small nuclear ribonucleoprotein complex;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IPI;ISO;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10523320;PMID:10545122;PMID:11971955;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,P62312,ComplexPortal;GO_Central;UniProt,19
LSM7,GO:0005681;GO:0005688;GO:0005689;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071004;GO:0071005;GO:0071009;GO:0071011;GO:0071013;GO:0097526,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;spliceosomal tri-snRNP complex;U12-type spliceosomal complex;U2-type precatalytic spliceosome;U2-type prespliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IMP;IPI;ISO;NAS,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10545122;PMID:11971955;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:35047835;PMID:38383864;PMID:38484052,Q9UK45,ComplexPortal;GO_Central;UniProt,22
LSM8,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011,precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP,IBA;IDA;IPI;ISO;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005544;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10545122;PMID:11971955;PMID:14685174;PMID:26912367;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,O95777,ComplexPortal;GO_Central;UniProt,19
LTC4S,GO:0005635;GO:0005640;GO:0031965,nuclear envelope;nuclear membrane;nuclear outer membrane,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:12023288;PMID:19233132;PMID:7599836;Reactome:R-HSA-2161768;Reactome:R-HSA-2161907;Reactome:R-HSA-2161917;Reactome:R-HSA-265296;Reactome:R-HSA-266050;Reactome:R-HSA-266051;Reactome:R-HSA-9707186,Q16873,GO_Central;Reactome;UniProt,12
LUC7L,GO:0005685;GO:0071004,U1 snRNP;U2-type prespliceosome,IBA,ECO:0000318,GO_REF:0000033,Q9NQ29,GO_Central,2
LUC7L2,GO:0005685;GO:0071004,U1 snRNP;U2-type prespliceosome,IBA,ECO:0000318,GO_REF:0000033,Q9Y383,GO_Central,2
LUC7L3,GO:0005685;GO:0071004,U1 snRNP;U2-type prespliceosome,IBA,ECO:0000318,GO_REF:0000033,O95232,GO_Central,2
LUZP1,GO:0090537,CERF complex,ISS,ECO:0000250,GO_REF:0000024,Q86V48,UniProt,1
LUZP4,GO:0000346,transcription export complex,NAS,ECO:0005547,PMID:33191911,Q9P127,ComplexPortal,1
LYPLA1,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:19439193,O75608,UniProt,1
MACO1,GO:0031965,nuclear membrane,IBA;ISS,ECO:0000250;ECO:0000318,GO_REF:0000033;PMID:15255972,Q8N5G2,BHF-UCL;GO_Central,2
MACROH2A1,GO:0000228;GO:0001740,Barr body;nuclear chromosome,IDA,ECO:0000314,PMID:11331621;PMID:18936163,O75367,MGI;UniProt,3
MACROH2A2,GO:0001740,Barr body,IDA,ECO:0000314,PMID:11331621,Q9P0M6,MGI,1
MAD1L1,GO:0005635;GO:0031965;GO:0044615,nuclear envelope;nuclear membrane;nuclear pore nuclear basket,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:18981471;PMID:22351768;PMID:22493223,C9J9H5;C9JIR0;C9JJ38;C9JKI7;C9JX80;Q9Y6D9,GO_Central;HPA;UniProt,10
MAD2L1,GO:0033597;GO:0044615,mitotic checkpoint complex;nuclear pore nuclear basket,IDA;IPI,ECO:0000314;ECO:0000353,PMID:18981471;PMID:27509861,Q13257,ComplexPortal;UniProt,2
MAD2L1BP,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,Q15013,HPA,1
MAD2L2,GO:0005680,anaphase-promoting complex,IDA,ECO:0000314,PMID:11459825,Q9UI95,UniProt,1
MAF,GO:0090575,RNA polymerase II transcription regulator complex,IPI;ISS,ECO:0000353;ECO:0005546,GO_REF:0000114;PMID:20102225;PMID:23661758,O75444,ComplexPortal,3
MAFB,GO:0090575,RNA polymerase II transcription regulator complex,IPI;ISS,ECO:0000353;ECO:0005546,GO_REF:0000114;PMID:23661758,Q9Y5Q3,ComplexPortal,2
MAFF,GO:0090575,RNA polymerase II transcription regulator complex,IPI,ECO:0000353,PMID:23661758,Q9ULX9,ComplexPortal,1
MAFG,GO:0090575,RNA polymerase II transcription regulator complex,IPI,ECO:0000353,PMID:23661758,O15525,ComplexPortal,1
MAFK,GO:0090575,RNA polymerase II transcription regulator complex,ISS,ECO:0005546,GO_REF:0000114,O60675,ComplexPortal,1
MAGOH,GO:0005681;GO:0035145;GO:0071006;GO:0071007;GO:0071013;GO:0071020;GO:1990501,catalytic step 2 spliceosome;exon-exon junction complex;exon-exon junction subcomplex mago-y14;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:12781131;PMID:16601204;PMID:16931718;PMID:18026120;PMID:19410547;PMID:23917022;PMID:30728453;PMID:35705093;PMID:37020021;PMID:39068178,P61326,ComplexPortal;GO_Central;HGNC;UniProt,17
MAGOHB,GO:0035145;GO:0071005;GO:0071006;GO:0071013;GO:1990501,catalytic step 2 spliceosome;exon-exon junction complex;exon-exon junction subcomplex mago-y14;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:23917022;PMID:25416956;PMID:28502770;PMID:29301961,Q96A72,ComplexPortal;GO_Central;HGNC;UniProt,7
MAJIN,GO:0005637;GO:0031965,nuclear inner membrane;nuclear membrane,IBA;IDA;ISS,ECO:0000250;ECO:0000314;ECO:0000318,GO_REF:0000024;GO_REF:0000033;PMID:30718482,Q3KP22,GO_Central;MGI;UniProt,3
MAML1,GO:1990433,CSL-Notch-Mastermind transcription factor complex,IPI,ECO:0000353,PMID:19907488,Q92585,ComplexPortal,1
MAPK3,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:20455999,P27361,BHF-UCL,1
MATR3,GO:0005637,nuclear inner membrane,TAS,ECO:0000304,PMID:2033075,P43243,PINC,1
MAU2,GO:0032116;GO:0090694,Scc2-Scc4 cohesin loading complex;SMC loading complex,IBA;IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16682347;PMID:16802858;PMID:22628566,Q9Y6X3,ComplexPortal;GO_Central;UniProt,5
MAX,GO:0035102;GO:0070443;GO:0071339;GO:0071943;GO:0090571;GO:0090575,Mad-Max complex;MLL1 complex;Myc-Max complex;PRC1 complex;RNA polymerase II transcription regulator complex;RNA polymerase II transcription repressor complex,EXP;IBA;IDA;IPI;ISS;NAS,ECO:0000269;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005543;ECO:0005546;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10597290;PMID:10601024;PMID:12553908;PMID:15960975;PMID:22325352;PMID:36174765;PMID:8425219;PMID:8521822;PMID:9184233,P61244,ComplexPortal;DisProt;GO_Central;NTNU_SB;UniProt,13
MBD2,GO:0016581,NuRD complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:16428440;PMID:33283408,Q9UBB5,ComplexPortal;UniProt,2
MBD3,GO:0016581,NuRD complex,IDA;NAS,ECO:0000303;ECO:0000314;ECO:0005547,PMID:16428440;PMID:17827154;PMID:33283408,O95983,BHF-UCL;ComplexPortal;UniProt,3
MCM10,GO:0043596,nuclear replication fork,IBA,ECO:0000318,GO_REF:0000033,Q7L590,GO_Central,1
MCM2,GO:0071162,CMG complex,IPI;ISS,ECO:0000250;ECO:0000353,GO_REF:0000024;PMID:22474384,P49736,ComplexPortal;UniProt,2
MCM3,GO:0005658;GO:0071162,alpha DNA polymerase:primase complex;CMG complex,IPI;ISS;TAS,ECO:0000250;ECO:0000304;ECO:0000353,GO_REF:0000024;PMID:1549468;PMID:22474384,P25205,ComplexPortal;PINC;UniProt,3
MCM3AP,GO:0031965;GO:0044615;GO:0070390,nuclear membrane;nuclear pore nuclear basket;transcription export complex 2,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000052;PMID:22307388;PMID:23591820,A0A0A0MSZ7;O60318,ComplexPortal;GO_Central;HPA;UniProt,6
MCM4,GO:0071162,CMG complex,IPI;ISS,ECO:0000250;ECO:0000353,GO_REF:0000024;PMID:22474384,P33991,ComplexPortal;UniProt,2
MCM5,GO:0071162,CMG complex,IPI;ISS,ECO:0000250;ECO:0000353,GO_REF:0000024;PMID:22474384,P33992,ComplexPortal;UniProt,2
MCM6,GO:0071162,CMG complex,IPI;ISS,ECO:0000250;ECO:0000353,GO_REF:0000024;PMID:22474384,Q14566,ComplexPortal;UniProt,2
MCM7,GO:0071162,CMG complex,IPI;ISS,ECO:0000250;ECO:0000353,GO_REF:0000024;PMID:22474384,P33993,ComplexPortal;UniProt,2
MCRS1,GO:0031011;GO:0071339,Ino80 complex;MLL1 complex,IDA,ECO:0000314,PMID:15960975;PMID:21303910,Q96EZ8,ComplexPortal;UniProt,3
MECOM,GO:0000118,histone deacetylase complex,IDA,ECO:0000314,PMID:11568182,Q03112,UniProt,1
MED1,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10198638;PMID:12037571;PMID:14638676;PMID:17641689;PMID:24882805,Q15648,ComplexPortal;GO_Central;MGI;UniProt,6
MED10,GO:0070847,core mediator complex,IPI,ECO:0000353,PMID:24882805,Q9BTT4,ComplexPortal,1
MED11,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:14638676;PMID:24882805,Q9P086,ComplexPortal;GO_Central;MGI,3
MED12,GO:0016592;GO:1990508,CKM complex;mediator complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:10198638;PMID:12037571;PMID:19047373,Q93074,ComplexPortal;GO_Central;MGI;UniProt,5
MED12L,GO:0016592,mediator complex,IBA,ECO:0000318,GO_REF:0000033,Q86YW9,GO_Central,1
MED13,GO:0016592;GO:1990508,CKM complex;mediator complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:10198638;PMID:12037571;PMID:19047373,Q9UHV7,ComplexPortal;GO_Central;MGI;UniProt,5
MED14,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10198638;PMID:12037571;PMID:24882805,O60244,ComplexPortal;GO_Central;MGI;UniProt,5
MED15,GO:0070847,core mediator complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805,Q96RN5,ComplexPortal;GO_Central,2
MED16,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10198638;PMID:24882805,Q9Y2X0,ComplexPortal;GO_Central;UniProt,3
MED17,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10198638;PMID:12037571;PMID:14638676;PMID:24882805,Q9NVC6,ComplexPortal;GO_Central;MGI;UniProt,6
MED18,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:14638676;PMID:24882805,Q9BUE0,ComplexPortal;GO_Central;MGI,4
MED19,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805,A0JLT2,ComplexPortal;GO_Central,2
MED20,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI;NAS,ECO:0000303;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805;PMID:9933582,Q9H944,ComplexPortal;GO_Central;UniProt,3
MED21,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:12037571;PMID:24882805,Q13503,ComplexPortal;GO_Central;MGI,3
MED22,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:14638676;PMID:24882805,Q15528,ComplexPortal;GO_Central;MGI,3
MED23,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805,Q9ULK4,ComplexPortal;GO_Central,2
MED24,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI;NAS,ECO:0000303;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805;PMID:9653119,O75448,ComplexPortal;GO_Central;UniProt,3
MED25,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805,Q71SY5,ComplexPortal;GO_Central,2
MED26,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15989967;PMID:24882805,O95402,ComplexPortal;GO_Central;UniProt,4
MED27,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805,Q6P2C8,ComplexPortal;GO_Central,2
MED28,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:24882805,Q9H204,ComplexPortal;GO_Central,2
MED29,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:14638676;PMID:24882805,Q9NX70,ComplexPortal;GO_Central;MGI,3
MED30,GO:0016592;GO:0070847,core mediator complex;mediator complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10198638;PMID:24882805,Q96HR3,ComplexPortal;GO_Central;UniProt,3
